service;datetime;message;emosi
facebook;6/6/2023 19:20;"Tidak bisa perbaiki jaringan..? 

Meninggal aja lu min tolol";3
facebook;6/6/2023 20:24;SINYAL DI BENERIN TOLOL !!! PROMO SANA SINI SINYAL AMBURADUL;3
facebook;6/6/2023 19:46;Harga mahal kualitas sampah;3
facebook;6/6/2023 20:23;Promo terus sinyal di perbaiki tolol;3
facebook;6/6/2023 12:41;Gue kesel banget dah sama yg namanya Telkomsel dah mahal nggak bisa dipakai ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥;3
facebook;6/6/2023 13:17;harga kuota mahal sinyal kek taik;3
facebook;6/7/2023 4:04;TELKOMSEL ASU;3
facebook;6/7/2023 11:29;Banyak bacot kalian, sinyal Kelen di benerin.;3
facebook;6/7/2023 9:58;Aneh bget telkontl katanya kuota multimedia pas udh di update kok berubah jadi YouTube gblg lu min;3
facebook;6/7/2023 9:21;Telkomsel banyak iklan.y baru jelek sekali jaringannya SDH mahal sering malah nganguan kurangi mi itu iklan mu yg terlalu mewah TDK sesuai dgn kenyataan;3
facebook;6/7/2023 8:29;Paket internet telkomsel mahal karena ada tambahan ga jelas selerti prime video. Vidio gold dan lain lain . Paket ketengan / bulanan sengaja dimark up harganya biar pada beli yg ada prime video nya . Bgst;3
facebook;6/7/2023 13:24;SAMPAH;3
facebook;6/7/2023 12:36;Ga siang ga malem jaringan nya tetep sampah;3
facebook;6/7/2023 12:21;Telkomtol anjg;3
facebook;6/7/2023 21:51;wouuyy ni jaringan mkin sini mkin parah seehh, parah bnr busett dahðŸ˜ ;3
facebook;6/7/2023 23:20;"Jaringan burit
90ribu habis hari ini hanya karena jaringan Telkomsel yg kayak taik";3
facebook;6/7/2023 21:01;Jaringan paling buruk di indonesia;3
facebook;6/7/2023 19:23;tolonglah min perbaiki sinyal nya percuma 4G tapi lebih mirip 2G alias edge. malah mau up ke 5G  kan tolol namanya;3
facebook;6/7/2023 23:53;Woy telkom gelud kyta babik;3
facebook;6/8/2023 0:04;Jaringan nya E anjink;3
facebook;6/8/2023 0:51;SIBUK NGURUSIN OLAHRAGA MONYET PROVIDER KUALITAS SINYAL LU BENERIN JAKARTA KOTA BESAR SUSAH SINYAL , LU MAEN KE JAKARTA TIMUR SINI LIAT KUALITAS SINYAL LU;3
facebook;6/8/2023 6:54;Paket kuota saja mahal.tapi sinyalnya lambat atau jelek banget.;3
facebook;6/8/2023 6:53;Sinyal telkomsel jelek banget.;3
facebook;6/8/2023 9:16;Mahal mahal banget kuotanya sekarang, setelah covid Jd serakah naikin harganya. Klo ada paket promo itu cmn sehari, mata bs cpt buta suruh  pelototin hp seharian. Kayak di zaman penjajahan Jepang aja di paksa paksa. Beda nmr Hp beda harga juga kuotanya . Ngeriiiii .kasihan orang miskin yg ga punya uang buat beliin kuota anaknya;3
facebook;6/8/2023 9:26;Koneksi saat bermain game sangat buruk;3
facebook;6/8/2023 12:07;TELKOMSEL Masih melihara Jaringan internet E,2G.. Thn 2023 Harusnya jaringan gitu sudah d suntik mati. ðŸ˜¡ Bikin emosi bergejolak;3
facebook;6/8/2023 12:23;Telkomsel bikin emosi orang;3
facebook;6/8/2023 11:33;Harga Elit Jaringan sulit GK ush Suruh buat chat GK ada Guna nya Jaringan Tetap sama bahwa lebih Buruk;3
facebook;6/8/2023 11:53;Minimal kasi harga di atas 500 rb semua dan kasi koneksi internet buruk hingga kecepatan di bawah 1 Mbps min. Cape dgn telkomsel asu ðŸ˜­;3
facebook;6/8/2023 11:53;Koneksinya parah men , menang mahal doang;3
facebook;6/8/2023 20:10;Ahh sinyalnya ngleg2 kesel banget;3
facebook;6/8/2023 19:22;Jaringan jelek sekali di manado;3
facebook;6/8/2023 20:31;setiap hari cintaku terhalang jelek nya signal Telkomsel;3
facebook;6/8/2023 20:28;parah sinyal telkomsel .;3
facebook;6/8/2023 17:08;Min. Kok saat kuota abis dan buka FB lite. Ini loading nya lama bgt sampai 100 abad! Padahal gw liat sinyal sih gak lag. Tapi buka fb lite, kebayang sinyal lag parah sampai refresh pake mode pesawat trus dan pake 4G;3
facebook;6/8/2023 20:16;He asu dari pada but cari artis biar promo in mending buat benerin jaringan asu;3
facebook;6/8/2023 15:54;Jaringan mu mengecewakan;3
facebook;6/8/2023 19:25;"Kenapa min..hp Samsung andoidku..g aktip internetnya sampai  sekarang..alasannya tidak jaringan.padahal memakai Telkomsel hampir 5 g ganti""..
Samsung androidku jadi bangke masih bagus..
Sekarang ganti hp dut""an internet..butuh untuk jualan masuknya ke wa..

Seharusnya yg pelanggan Telkomsel berbagi Rizky hp baru.sama rata..
Biar barokah.semakin maju.min";3
facebook;6/8/2023 13:44;Min ngentod yok min,,, pusing pala gua liat jaringan Telkomsel mu min,mati lampu hilang jaringan.mengding kita ngentod min;3
facebook;6/8/2023 21:53;Jaringan telkomsel mkin hari mkin jelek aja mau msukin vocer aja susah bnget;3
facebook;6/8/2023 18:02;Min ini kenapa sekarang lagi susah sinyal, kemarin lancar2 aja skrg lemot parah;3
facebook;6/8/2023 18:12;Minimal jaringan benerin lh jelek nih;3
facebook;6/8/2023 21:56;TELKOMSEL AUTIS YATIM CACAT SINYAL IDIOT TOLOL;3
facebook;6/8/2023 23:04;Telkomsel penipu awas sinyal internet hilang terus paling parah kalau untuk main game onlen telkomsel ajeg sinyal semakin parah ajeg;3
facebook;6/8/2023 22:58;telkomtod sinyal makin parah;3
facebook;6/8/2023 21:26;"Ganti nama aja lah jadi telkompret

Tiap hari sinyal nya buruk banget";3
facebook;6/8/2023 21:59;Kualitas sinyal sampah;3
facebook;6/8/2023 17:31;PERIODE KONTOLL KARTU SIALAN;3
facebook;6/8/2023 23:06;Telkomsel ajeg sinyal semakin parah info apa mau merugikan konsumen lagi kalian yg sinyal internet nya yg buruk malah pulsa yg di makan ajeg telkomsel. Minyak bukti sidah di kasih mintak di inbox yg jawab robot ajeg emangnya konsumen itu lol semua telkomsel ajeg semakin sulit sinyalnya;3
facebook;6/8/2023 20:45;"Beli paket mahal mahal tapi buat main game jaringan jelek bgt 
Bisanya nonton YouTube doang gitu biar cepat habis 
Biar konsumen beli lagi gitu kali ya maksudnya";3
facebook;6/8/2023 21:51;Eeeh taik lah, gak bagus pelayanan nya;3
facebook;6/8/2023 21:58;"Sinyal Telkomsel gak bisa di pake main game
Sinyal pukimak";3
facebook;6/8/2023 19:53;Sinyal taik;3
facebook;6/8/2023 21:57;Sinyal pepek;3
facebook;6/8/2023 14:03;Jaringan mu itu kaya taik;3
facebook;6/8/2023 23:53;Jaringan buruk wooii;3
facebook;6/8/2023 23:49;"Kocak emang provider mahal tp sinyal lemot bgt, pake ngegame lag parah macem tengah hutan
Semoga ke depannya byk yg ninggalin ni provider kalo gk ada perbaikan";3
facebook;6/9/2023 17:24;Minimal kalo kartu mahal itu jaringannya bagus, lah ini kalo buat main game jaringannya merah mulu, Telkomsel jancok;3
facebook;6/9/2023 19:17;Harganya tolong, jangan cuman harga yang mahal kualitas jelek;3
facebook;6/9/2023 19:21;Jaringan sampah buat tlp di whatsapp saja tidak bisa jaringan sampah edge dibanggakan percuma perusahaan besar ternyata sampah memalukan.;3
facebook;6/9/2023 18:43;Telkomsel saya udah nganggur 2 bulan isi pulsanya pas mepet masa tenggang karena isi pulsa nomor cuma buat aktifin masa berlaku kartu aja sm buat nerima tlp karena kualitas internet sangat buruk dan harga sangad mahal males jadinya buat beli paket internet padahal sebelum korona dulu sering beli paket kombo kwkwkwkwk;3
facebook;6/9/2023 16:48;Sinyal semakin jelek selalu ada gangguan di telkomsel;3
facebook;6/9/2023 20:34;inii nii parah nii dluar nurulll;3
facebook;6/9/2023 23:14;Woi bngst gw mau upload tugas gak bisa mulu nih woi dasar telkomtol anjg;3
facebook;6/9/2023 22:32;Jaringan mu sungguh jelek min;3
facebook;6/9/2023 20:51;"Ini Veronika lagi buta atau rusak sih minðŸ¤”. Masa saat ketik ""harga tarif mahal"" malah ""paket/produk manakah Anda yang maksud"". Yg ditanya itu malah lari yg laen. Apa dia butuh dimatikan kah bot asu itu. Dan jg ada komplain/kebutuhan/dll, yg ditanya makin ke sana makin rusak";3
facebook;6/9/2023 21:55;Buruk Telkomsel gartis 12 GB 0 rupiah udh gk ad;3
facebook;6/10/2023 7:32;Jadilah sampah sampai akhir tahun Telkomsel ,koneksi naik turun tetepi perbaikan hanya yg penting ada doang jaringannya ,kuatnya koneksi tidak dipikirin ,jaringan Lo sampai jam 9 pagi doang bs dipake sisanya sampah sampai tengah malam;3
facebook;6/10/2023 11:38;Jaringan paling parah sedunia  ðŸ˜¡ harga selangit jaringan sulit minimal harga paket sesuai kualitas lah #Telkomsel;3
facebook;6/10/2023 9:02;WEY JANCOK MASA SERING TROBLE BELI PULSA MYTELKOMSEL KE GOPAY!! SALDO KE POTONG GIMUWANA!!;3
facebook;6/10/2023 11:57;Parah lu parah;3
facebook;6/10/2023 11:58;Parah;3
facebook;6/10/2023 11:57;"Parah Telkomsel kena tipu gua beli kuota gamemax booster gabisa dipaake beli kuota utama jaringan kek siput 

Gw gk pernah ngemis minta diskon atau pun promo paket sama Telkomsel saya cuma minta jaringan sesuai harga dan kualitas";3
facebook;6/10/2023 14:15;pulsa w ilang mulu parah nich telkomsel;3
facebook;6/10/2023 14:13;Telkomsel adalah jaringan paling buruk sepanjang sejarah Indonesia, buktinya gua sampe skrg make Telkomsel sangat menderita terutama sering bermain game online;3
facebook;6/10/2023 15:46;Jaringan buruk;3
facebook;6/10/2023 16:13;Promo terus sinyal buruk kbnyakan promo kualitas jaringan perlu Telkomsel;3
facebook;6/10/2023 17:14;pake Telkom bukanya makin hari makin lancar malah ngeleg setan;3
facebook;6/10/2023 18:03;Mahal banget setan;3
facebook;6/10/2023 15:37;"Jaringan selain Telkomsel yang lancar ada gak,
Emosi juga karena jaringan Telkomsel gak lancar iniðŸ˜";3
facebook;6/10/2023 22:14;"Lemot parah brp hari ini Telkomsel wilayah Medan..

Harga elit..ðŸ˜ŽðŸ˜Ž
Jaringan sulit..ðŸ¤£ðŸ¤£";3
facebook;6/10/2023 20:45;sinyal sampah !!!;3
facebook;6/10/2023 20:33;Akhir2 ini sinyal telkomsel buruk,harga mahal sinyalnya jelek !;3
facebook;6/10/2023 18:40;Jaringanya jelek bngt muter muter melulu;3
facebook;6/10/2023 18:46;Bacot mana bukti janji bakal memperbaiki ha mana;3
facebook;6/10/2023 23:08;Sungguh min jaringanmu jelek banget sampai pengen teriak sambil memaki, tolong dong diperbaikin;3
facebook;6/11/2023 0:24;"Jaringan nya lahh
Kok kayak ðŸ·
#TELKOMSEL lama lama
Promo aja di besari
Kualitas jaringan kayak SAMPAH";3
facebook;6/11/2023 5:07;Telkomsel jaringan lu taik, jangan cuma Nerima laporan doang. Di perbaiki enggak mau bangkrut apa lu? . Promo paket aja lu, pelanggan gk lu open. Sialan lu;3
facebook;6/11/2023 10:08;Lebih banyak promo SMS scam oleh telkomsel asu;3
facebook;6/11/2023 11:36;Pelayanan tolol cs tolol;3
facebook;6/10/2023 22:54;"Payah kalau jaringan tipu-tipu kayak gini.. bikin emosi saja tiap pakeknya.
Percuma dibeli tidak bisa dipakai dengan sepenuh nya. Kebanyakan leg nya ga ketahuan udah habis masa .";3
facebook;6/10/2023 21:19;Coba si njing sinyal dibenerin kuota g bisa di pke;3
facebook;6/11/2023 1:47;trouble itu sesekali, kalo rutin berarti kualitas jaringan = sampah;3
facebook;6/11/2023 11:44;Sinyal betulin setan;3
facebook;6/11/2023 11:35;Pelayanan tolol;3
facebook;6/11/2023 11:46;halo selamat siang, saya mengalami kendala jaringan buruk 3hari ini, bisa mimin bantu?;3
facebook;6/11/2023 11:21;Non aktifkan jg itu 2g yg edge jgn 3g saja yg kalian non akttifkan gk kasian sama pengguna Hp keluar baru ada nya 3g yg pupoler yee gk da seni nya hp baru skrg sampah lbh classis hp lama kuat dan tahan lama di banding teknologi skrg cpt rusak nyemplung air langsung wassalam..wkwk;3
facebook;6/11/2023 14:08;Di Kalsel kok buruk sinyalnya mulai dari pagi tadi;3
facebook;6/11/2023 14:01;Telkomsel udah mahal jaringan nya buruk;3
facebook;6/10/2023 20:47;Min saran kartu yg kuota murah sama yg sinyalnya bgus apa ya min,,Telkomsel jelek min mau ganti;3
facebook;6/11/2023 23:13;Oi telkomsel bngst anak asu kaw siang malm gk ngotak 1 titik mulu..apalgi main ml maw koneksi trputus trus padahl hhp sya ram 6..bisa2 snyal ny 280ms trus buat lostrik aj lo telkomsel bngst ..gnti jaringn lbh bgs gk pnts di pke kartu kaw ini udh mahal sinyal kek pepek;3
facebook;6/11/2023 18:56;Jaringan ptk ntah apa maksud nya anjeng;3
facebook;6/11/2023 18:23;Gak bisa lagi perbaiki jaringan telkomsel bikin emosi terus jaringan promo yang diperbanyak . kualitas jaringan yang perlu telkomsel;3
facebook;6/12/2023 0:42;Biadab kau telkomlelet;3
facebook;6/11/2023 18:51;TELKOMSEL TAEK;3
facebook;6/11/2023 20:18;Kaya taik akhir2 ini sinyal telkomsel;3
facebook;6/12/2023 7:52;Operator yg hanya bikin konsumen emosi;3
facebook;6/12/2023 7:54;Yg merasah di bodoh bodohin/yg lagi emosi sama Telkomsel sini ngumpul..Semua Orang;3
facebook;6/12/2023 15:30;Harga mahal, kuota dikit. Maunya ganti kartu karna koneksi internet buruk dan mahal;3
facebook;6/12/2023 14:57;2Ã— komplain 2Ã— di bilang prosen pembeneran jaringan telah selesai tapi saya dan sodara saya masih jelek jaringan telkomsel nya ampas makin lama;3
facebook;6/12/2023 10:09;Anj pulsa kepotong sendiri;3
facebook;6/12/2023 21:44;Telkomsel buruk mengecewakan;3
facebook;6/12/2023 20:34;"Jaringannya jelek,bikin emosi.benerin lah,harga kuota sudah mahal pula tapi kualitas makin hari makin buruk !

Kota Probolinggo";3
facebook;6/12/2023 21:00;Pas malem jaringan selalu jelek;3
facebook;6/12/2023 22:41;oh telkomsel jaringanmu di tempatku bikin emosi, kayaknya percuma saya isi kuota internet terus jaringan parah kayak gini, masa di sini ngggak ada jaringsn telkomsel kan aneh;3
facebook;6/13/2023 10:28;"Woii knpa leg kali jaringan telkom skrg gmna dlu harga makin mahal jaringan makin jelek
Mau cari kebahagiaan aja susah aplagi gara""jaringan leg";3
facebook;6/13/2023 17:23;Gak lagi deh pakek telkomsel.. Sinyal buruk sekali.. Paket mahal;3
facebook;6/13/2023 17:47;"Bisa gila gw Taek gara"" kartu lucknat";3
facebook;6/13/2023 16:46;"Opsel yang mengatakan harga terjangkau kualitas bagus. Namun sebenarnya kualitas buruk harga gak ngotak.
Itu pasti telkomsel";3
facebook;6/13/2023 16:58;Telkmsel dari tgl 6 juni jaringan internet nya knp jadi jelek jadi malas isi pulsa/qu0ta;3
facebook;6/13/2023 16:15;Telkomsel mahal sinyal jelek gak stabil kadang tiba2 ilang gada kejelasan kayak doi;3
facebook;6/13/2023 15:54;Jaringan internet Saya lag parah dalam 2 Hari ini. Tolong dibenerin dong Telkomsel. Lokasi sumut,kab. Langkat kec. Wampu;3
facebook;6/13/2023 14:57;Cikarang bekasi jaringan ancur blass...harga elit jaringan sulit...mencret;3
facebook;6/13/2023 19:43;Sinyal/jaringan jelek TIDAK sebanding dengan mahalnya harga paketan/quota.;3
facebook;6/13/2023 19:49;Bukan jelek lagi ,yang bner gak ada sinyal sudah dari jam 4 tadi sore;3
facebook;6/13/2023 19:59;Woi telkom.. Parah lu.. Sinyal nya jelek kali;3
facebook;6/13/2023 18:11;Kenapa yah Sinyal Telkomsel jelek banget kalo ada kuota, jaringannya sering hilang giliran GK ada kuota sinyal okðŸ˜³;3
facebook;6/13/2023 18:08;sinyal telkomsel tolong d perbagus lagi d daerah saya jelek sekali d tasikmalaya....mohon d perhatikan;3
facebook;6/13/2023 17:13;Bikin jebol tuh telkomsel. Masa harga selangit, kuota dikit. Apa diluar nurul kah tu? Sinyal buruk pun jdi penyebab keluarin duit byk, tapi sinyal miskin. Ya buat apa berlangganan mahal, tapi sinyal nihil;3
facebook;6/13/2023 20:47;Gak ada angin gak ada hujan tiba2 harus bayar utang ke Telkomsel,, sya blom pernah beli paket darurat sebelum tpi selalu ada aja  SMS dri Telkomsel agar kartu sya segera melunasi utang, dah miskin yaaa Telkomsel nii;3
facebook;6/13/2023 20:55;Kouta internet 28 gb, dengan koneksi internet gak jelas harus nunggu jam 12 ketas itu juga harus di luar bast lah telkom, semoga semakin buruk koneksi, udah ngadu ke cs beberapa kali sama saja gak ada berubahan;3
facebook;6/13/2023 20:45;Perbaiki dlu tuu, kasihan tu yg gak sengaja tekan, tulisan BELI  gak ada persetujuan terlebih dahulu paketnya langsung ke beli,,emang tolol;3
facebook;6/13/2023 21:18;Telkomsel bangke ,Main game pink nya merah mulu ,gua sumpahin semoga Telkomsel semakin bangkrut ðŸ¤²;3
facebook;6/14/2023 1:58;"Kenapa nih jaringan internet nya yang biasa nya bisa main hp di kamar sekarang gk bisa harus di ruang tamu.
TOLONG LAH INI SUDAH 2023, KENAPA MALAH MAKIN BURUK JARINGANNYA BUKAN NYA TAMBAH BAGUS  JARINGANNYA. 

#TELKOMSEL";3
facebook;6/13/2023 23:48;kuota masih ada pulsa tadi nya 6k tingal 3k parah ini telkomsel;3
facebook;6/13/2023 17:36;Jaringan kek kntl;3
facebook;6/13/2023 19:49;kak, gue pindah ke sebelah aja ya. kesel gue sama tsel, jaringan menguji iman mulu;3
facebook;6/13/2023 22:54;Jaringan telkomsel di daerahku jelek bangetttt :( buat internetan biasa aj gak nyaman apa lagi di geber buat maen game onlineðŸ¤•, jaringannya kyk putusÂ² gt padahal bar singal hampir penuh, tolonglah min perbaiki jaringannya semenjak 2018 gak ad perubahan malah makin lama makin parahðŸ¤¢, tolong nomor satu kanlah kenyaman pelanggan min please lah ya tolong tolong lah udah gak tahan gua;3
facebook;6/13/2023 19:08;Pake jaringan indihome bisa kali min,,frekuensi telkomsel ganti lah jelek amat sekarang,,kezelllllllllllll;3
facebook;6/13/2023 23:17;Gotong royong kita keluar ganti kartu perdana, semakin hari Telkomsel semakin buruk,dari Kouta mahal yg parah nya jaringan sama sinyal sering hilang;3
facebook;6/13/2023 19:26;"Suka agak kesel tiap chat sama Telkomsel
Di jelasin sedetail mungkin malah di jwb pake botðŸ’©ðŸ˜¹";3
facebook;6/13/2023 19:20;"Buset dah gw beli kartu perdana prabayar di website Telkomsel,dari tgl 30 mei 2023 smpe skrng tgl 13 Juni 2023 blm juga dikirim ..
Parah amat";3
facebook;6/14/2023 9:36;Jaringan Telkomsel jelek;3
facebook;6/16/2023 8:53;Parah Telkomsel sekarang main game Dream League Soccer jaringan sering labil dari 4G pindah ke E sendiri yang mengakibatkan game nya jadi DC.;3
facebook;6/15/2023 19:07;PRIVIDER TAEK , UDAH MAHAL KONEKSI SUKA NGILANG;3
facebook;6/16/2023 0:28;Ini knp sinyal nya tiba2 jelek min,tiba2 ilang, biasanya gk gtuu,saya demo nihh yahhh;3
facebook;6/15/2023 20:24;Jaringan jadi jelek gini padahal kerjaan numpuk, selingkuh aja gitu ke provider yang lain;3
facebook;6/15/2023 20:47;Download gambar di WhatsApp aja susah ini, hadeuh parah Telkomsel sekarang pelanggan GOLD ini;3
facebook;6/15/2023 18:31;Telkomsel taik;3
facebook;6/15/2023 19:09;Taik Lo msak ad Kouta HEPI Kouta utama kepotong;3
facebook;6/16/2023 12:30;Ini telkomsel ancur mulu udah mah mahal sinyal elor mulu aneh aneh, pantesan orang orang banyak yang buang kartu telkomsel ya gini gak jelas;3
facebook;6/16/2023 13:20;Telkomsel taik, paket kuota mahal, pemakaian kuota boros, jaringan internet lambat sampah telkomsel;3
facebook;6/16/2023 12:59;"tolong lah di normalin seperty biasanya ðŸ˜­
asli parah banget";3
facebook;6/16/2023 12:50;Jaringannya benerin lah tolol ..;3
facebook;6/16/2023 13:34;Jaringan jelek mulu,gak pernah bener;3
facebook;6/18/2023 20:48;sinyal ngelag parah;3
facebook;6/18/2023 22:28;Lg knp sih ini telkomsel lemot parah;3
facebook;6/18/2023 22:38;Emang kartu sampah;3
facebook;6/18/2023 19:30;Pengen beli tp sinyal dibenerin dulu .. masa udah 3bulan jelek gk diperbaiki padahal udah dikomplain pelanggan se-Indonesia tp tetep aja gk diperbaiki .. hadeh;3
facebook;6/18/2023 16:56;Memasuki hidup saat jaringan jelek mirip telkomtol;3
facebook;6/18/2023 17:51;Kartu sampah;3
facebook;6/18/2023 15:38;Pliss lah udah lama pake Telkomsel bayar mahal2 jaringan makin buruk;3
facebook;6/18/2023 11:56;"Kadang sinyal bagus kadang jelek itu kenapa sih min...???

Gua masih mending banyak bagus nya
Noh yg sinyal nya sering jelek cepet"" benerin kasian
Lu pikir beli kuota pake daun...";3
facebook;6/18/2023 11:17;Jaringan lemot taik;3
facebook;6/17/2023 20:46;Jaringan telkomsel keturunan anjink;3
facebook;6/17/2023 21:11;Telkomsel taik masa tadi siang baru isi kuota jangka waktu seminggu,, dah habis aja sehari juga belum cuman 6jam udh mau habis,, padahal pake WA sama fb doang. Aplikasi yang lain di offkan data onlinenya;3
facebook;6/17/2023 19:03;Harga mahal jaringan kyak taik kuda;3
facebook;6/17/2023 18:48;Sinyal masih jelek gak bisa di pake;3
facebook;6/17/2023 17:28;Hadoh Jaringan Beneriin KH , di Manokwari Sangat Buruk sekali , Rank Sya Turun Trus Anjimmm ðŸ¤¬ðŸ‘ŽðŸ‘Ž;3
facebook;6/17/2023 17:17;Karena signal yang jelek free fire gua kena AFK  sistem robo secuirity menghukum apakah Telkomsel  bertanggung jawab!!!!!;3
facebook;6/17/2023 17:25;"Kirim vidio story di wa butuh wktu yg lama baru terkirim
 Signal buruk

Saatnya kembali ke tri !!!";3
facebook;6/17/2023 17:30;Bentar bentar kayanya ini misteri deh sinyal menjadi buruk dan tidak bisa di pakai sama sekali terus pengguna Telkomsel mulai berkomentar pada akun Facebook telkomsel dan sepertinya alasan dari sinyal buruk untuk memper ramai yang mengunjungi akun Facebook telkomsel;3
